price,rooms,bathroom,lift,terrace,square_meters,real_state,neighborhood_Eixample,neighborhood_Gràcia,neighborhood_Horta- Guinardo,neighborhood_Les Corts,neighborhood_Nou Barris,neighborhood_Sant Andreu,neighborhood_Sant Martí,neighborhood_Sants-Montjuïc,neighborhood_Sarria-Sant Gervasi
1150,1,1,True,False,87,flat,0,0,0,0,0,0,0,0,0
1650,4,2,True,False,126,flat,1,0,0,0,0,0,0,0,0
2700,4,2,True,False,124,flat,0,1,0,0,0,0,0,0,0
850,2,1,True,False,53,apartment,0,0,0,0,0,0,0,0,1
1185,2,1,False,False,77,flat,0,0,0,0,0,0,0,0,0
630,1,1,False,False,26,flat,0,0,0,0,0,0,0,0,1
925,4,2,True,True,107,flat,0,1,0,0,0,0,0,0,0
800,2,1,True,False,69,flat,0,0,0,0,0,1,0,0,0
1600,2,1,True,True,62,flat,0,0,0,0,0,0,0,0,1
1045,3,2,True,False,53,flat,0,0,0,0,0,0,0,0,0
825,1,1,False,False,43,flat,0,0,0,1,0,0,0,0,0
900,3,1,True,False,81,flat,1,0,0,0,0,0,0,0,0
890,4,1,True,False,58,flat,0,0,0,0,0,0,0,0,0
1200,2,1,False,False,90,flat,1,0,0,0,0,0,0,0,0
950,2,1,False,False,61,flat,0,1,0,0,0,0,0,0,0
680,2,1,False,False,40,flat,0,0,0,0,0,0,0,0,0
1100,1,1,True,False,55,flat,0,0,0,1,0,0,0,0,0
1250,4,1,True,False,78,flat,1,0,0,0,0,0,0,0,0
960,3,2,True,False,76,flat,0,0,0,0,0,0,0,0,1
1200,4,1,True,False,89,flat,0,0,0,0,0,0,0,0,1
1900,1,1,False,True,80,flat,0,0,0,0,0,1,0,0,0
1550,4,2,True,True,132,flat,1,0,0,0,0,0,0,0,0
960,3,1,True,False,83,flat,0,0,0,0,0,0,0,0,1
1700,3,2,True,False,111,flat,0,0,0,0,0,0,0,0,1
1020,3,2,True,False,86,flat,0,0,0,0,0,0,0,0,0
1218,3,2,False,False,83,flat,0,0,0,0,0,0,0,1,0
2250,3,2,True,False,110,flat,0,0,0,0,0,0,0,0,0
1390,3,2,False,False,127,flat,1,0,0,0,0,0,0,0,0
1250,5,2,True,False,106,flat,1,0,0,0,0,0,0,0,0
950,2,1,True,False,49,flat,0,0,0,0,0,0,0,0,1
950,3,1,True,False,80,flat,1,0,0,0,0,0,0,0,0
1500,2,1,False,True,49,apartment,0,0,0,0,0,0,0,1,0
1100,2,1,True,False,72,flat,1,0,0,0,0,0,0,0,0
1150,1,1,True,False,62,flat,0,1,0,0,0,0,0,0,0
900,3,1,False,False,59,flat,0,0,1,0,0,0,0,0,0
800,3,1,True,False,73,flat,0,1,0,0,0,0,0,0,0
1200,1,1,False,True,66,flat,0,0,0,0,0,0,0,0,0
900,4,1,True,False,78,flat,1,0,0,0,0,0,0,0,0
700,0,1,True,False,37,apartment,0,1,0,0,0,0,0,0,0
850,1,1,True,True,53,flat,0,0,0,0,0,0,0,0,1
900,3,1,True,False,69,flat,0,0,0,0,0,0,0,0,0
1000,1,1,True,True,70,attic,0,0,0,0,0,0,1,0,0
800,1,1,True,False,47,flat,1,0,0,0,0,0,0,0,0
1310,4,2,True,True,120,flat,0,1,0,0,0,0,0,0,0
850,3,1,True,False,60,flat,1,0,0,0,0,0,0,0,0
2975,5,1,True,True,250,flat,0,0,0,0,0,0,0,0,0
1195,3,1,True,True,83,flat,0,0,0,0,0,0,0,1,0
850,2,1,True,False,63,flat,0,0,0,0,0,0,0,0,0
1300,3,2,True,False,96,flat,0,0,0,0,0,0,0,1,0
1695,4,2,True,False,122,flat,1,0,0,0,0,0,0,0,0
950,1,1,True,False,39,flat,0,1,0,0,0,0,0,0,0
900,1,1,True,False,65,flat,1,0,0,0,0,0,0,0,0
1235,2,1,False,False,44,flat,0,0,0,0,0,0,0,0,1
1160,3,1,False,False,84,flat,1,0,0,0,0,0,0,0,0
1200,3,2,True,False,94,flat,0,0,0,0,0,0,1,0,0
1960,1,1,True,True,50,attic,1,0,0,0,0,0,0,0,0
1600,1,1,True,False,78,apartment,0,0,0,0,0,0,0,0,1
800,1,1,True,False,42,flat,0,0,0,1,0,0,0,0,0
1680,2,2,True,False,84,apartment,0,0,0,0,0,0,0,0,0
1100,3,2,True,True,88,flat,0,0,0,1,0,0,0,0,0
700,1,1,False,False,35,flat,1,0,0,0,0,0,0,0,0
950,3,2,False,True,91,flat,0,0,0,0,0,0,0,0,0
575,1,1,False,False,38,flat,0,0,1,0,0,0,0,0,0
1950,3,2,True,False,108,flat,1,0,0,0,0,0,0,0,0
750,1,1,True,False,41,flat,0,0,0,1,0,0,0,0,0
1000,2,1,False,False,71,flat,0,0,0,0,0,0,0,1,0
780,2,1,True,False,54,flat,0,0,0,0,0,0,1,0,0
900,3,2,False,False,76,flat,0,0,0,0,0,0,0,0,1
1300,2,2,True,True,98,flat,0,0,0,0,0,1,0,0,0
1000,2,1,True,False,53,flat,1,0,0,0,0,0,0,0,0
1570,3,2,True,True,108,flat,1,0,0,0,0,0,0,0,0
1703,3,2,False,False,63,flat,1,0,0,0,0,0,0,0,0
995,2,1,False,False,75,flat,1,0,0,0,0,0,0,0,0
1300,2,1,True,False,80,flat,1,0,0,0,0,0,0,0,0
715,1,1,False,True,42,flat,1,0,0,0,0,0,0,0,0
740,3,1,True,False,54,flat,0,0,0,0,0,0,0,0,1
1874,3,1,False,False,63,apartment,0,0,0,0,0,0,0,0,0
1040,2,1,True,False,61,apartment,0,0,0,1,0,0,0,0,0
980,2,1,True,False,66,flat,0,0,0,0,0,0,0,0,1
1250,2,2,True,True,63,flat,0,0,0,0,0,0,0,0,1
950,2,1,True,False,66,flat,0,0,0,1,0,0,0,0,0
2068,2,2,False,False,70,apartment,0,0,0,0,0,0,0,0,1
1450,2,1,False,False,70,flat,0,0,0,0,0,0,0,1,0
2190,2,1,True,True,69,flat,0,0,0,0,1,0,0,0,0
825,0,1,False,False,83,attic,1,0,0,0,0,0,0,0,0
650,1,1,False,False,41,flat,0,0,0,1,0,0,0,0,0
1900,4,2,False,False,156,flat,0,0,0,0,0,0,0,0,0
1300,3,1,True,False,71,apartment,0,0,0,1,0,0,0,0,0
1160,3,2,True,True,90,flat,0,0,1,0,0,0,0,0,0
1600,2,2,True,False,70,flat,1,0,0,0,0,0,0,0,0
890,3,1,False,False,67,flat,0,0,0,0,0,0,0,0,0
1200,2,1,False,False,80,flat,0,0,0,0,0,0,0,1,0
1600,1,1,True,False,76,flat,0,0,1,0,0,0,0,0,0
950,2,1,False,True,52,flat,0,0,0,0,0,0,0,0,0
1050,1,1,True,False,58,flat,0,0,0,0,0,0,1,0,0
1450,4,2,True,False,134,flat,1,0,0,0,0,0,0,0,0
2700,4,3,False,False,134,flat,1,0,0,0,0,0,0,0,0
1950,4,2,True,False,110,attic,1,0,0,0,0,0,0,0,0
1750,3,2,True,False,133,flat,1,0,0,0,0,0,0,0,0
1175,4,2,True,False,80,flat,1,0,0,0,0,0,0,0,0
1200,3,2,True,False,91,flat,1,0,0,0,0,0,0,0,0
1450,4,2,True,False,113,flat,0,1,0,0,0,0,0,0,0
750,2,1,True,True,54,flat,1,0,0,0,0,0,0,0,0
900,3,1,True,False,76,flat,1,0,0,0,0,0,0,0,0
600,0,1,False,False,59,flat,0,0,0,0,0,0,0,0,1
825,1,1,True,False,49,flat,0,1,0,0,0,0,0,0,0
1400,2,2,True,True,68,flat,1,0,0,0,0,0,0,0,0
1550,1,1,True,True,59,attic,0,0,0,0,0,0,0,0,1
950,4,2,True,False,60,flat,0,0,1,0,0,0,0,0,0
1300,2,1,True,True,55,flat,0,0,0,0,0,0,0,0,0
2300,4,3,True,False,162,flat,0,0,0,0,0,0,0,1,0
770,1,1,True,True,28,attic,0,1,0,0,0,0,0,0,0
850,1,1,True,False,54,flat,0,0,1,0,0,0,0,0,0
1100,1,1,True,True,68,flat,0,0,0,0,0,0,0,0,0
1160,3,2,True,False,86,flat,0,0,0,0,0,0,0,0,1
2400,3,3,True,False,139,flat,0,0,0,0,0,0,0,0,0
1200,2,2,False,False,90,flat,0,0,0,0,0,0,0,0,1
900,3,1,True,False,72,flat,0,0,0,0,0,0,0,0,1
1260,2,1,False,False,106,flat,0,0,1,0,0,0,0,0,0
3000,5,3,True,True,238,flat,0,1,0,0,0,0,0,0,0
950,4,2,True,False,144,flat,0,0,0,0,0,0,0,0,0
980,2,1,False,False,56,flat,0,1,0,0,0,0,0,0,0
1600,4,1,False,False,111,flat,1,0,0,0,0,0,0,0,0
1350,3,2,False,False,69,flat,0,0,0,0,0,1,0,0,0
970,2,1,True,False,71,flat,0,0,1,0,0,0,0,0,0
1335,2,1,True,False,51,flat,0,1,0,0,0,0,0,0,0
1400,2,1,True,False,119,flat,1,0,0,0,0,0,0,0,0
1500,4,2,True,False,182,flat,0,0,0,0,0,0,0,0,1
900,1,1,True,False,53,flat,0,0,0,0,0,0,0,0,1
1500,3,1,True,False,85,flat,0,0,0,1,0,0,0,0,0
1050,2,1,True,False,76,flat,0,1,0,0,0,0,0,0,0
1350,3,2,True,False,114,flat,0,0,0,0,0,0,0,1,0
795,2,1,True,True,58,flat,0,0,0,0,0,0,0,0,1
1100,2,1,False,True,66,flat,1,0,0,0,0,0,0,0,0
1650,3,2,True,False,98,flat,0,0,0,0,0,0,0,1,0
1050,2,1,True,False,66,flat,0,1,0,0,0,0,0,0,0
2900,5,2,True,True,192,flat,0,0,0,0,0,0,0,0,0
875,2,1,False,True,75,flat,1,0,0,0,0,0,0,0,0
1150,2,2,True,False,68,flat,0,1,0,0,0,0,0,0,0
1000,1,1,False,False,60,flat,0,0,0,1,0,0,0,0,0
1195,3,1,False,False,76,flat,0,0,0,0,0,1,0,0,0
850,3,1,True,False,60,flat,0,0,1,0,0,0,0,0,0
950,3,2,False,False,75,flat,1,0,0,0,0,0,0,0,0
930,4,1,True,True,73,attic,1,0,0,0,0,0,0,0,0
1150,2,1,False,False,57,flat,0,1,0,0,0,0,0,0,0
990,2,1,True,False,43,flat,0,0,1,0,0,0,0,0,0
2300,3,1,True,True,151,flat,1,0,0,0,0,0,0,0,0
1160,3,1,False,False,66,flat,0,0,0,0,0,1,0,0,0
950,3,1,True,True,71,attic,1,0,0,0,0,0,0,0,0
2021,2,1,False,False,58,apartment,0,0,0,0,0,0,0,0,1
980,3,1,True,False,70,flat,0,0,0,0,0,0,0,0,1
775,3,1,True,False,55,flat,0,1,0,0,0,0,0,0,0
1350,2,1,True,True,78,flat,1,0,0,0,0,0,0,0,0
1000,3,1,True,False,108,flat,0,0,0,0,0,1,0,0,0
850,1,1,True,False,50,flat,1,0,0,0,0,0,0,0,0
1500,2,2,True,True,81,flat,0,0,0,0,0,0,0,0,0
1400,2,2,True,False,127,flat,0,0,0,1,0,0,0,0,0
1180,2,1,True,False,88,flat,1,0,0,0,0,0,0,0,0
1098,4,2,False,False,75,flat,1,0,0,0,0,0,0,0,0
980,3,1,True,False,81,flat,1,0,0,0,0,0,0,0,0
1700,3,2,True,False,136,flat,1,0,0,0,0,0,0,0,0
1200,3,2,True,False,73,flat,0,0,0,0,0,0,0,0,1
1150,3,2,True,False,75,flat,0,0,0,0,1,0,0,0,0
980,2,1,True,True,63,apartment,0,0,0,0,1,0,0,0,0
1500,3,1,False,True,97,flat,0,0,0,0,0,0,0,0,0
1600,3,2,True,True,71,attic,0,0,0,0,0,0,0,1,0
690,2,1,False,False,49,flat,0,0,0,0,0,0,0,0,1
800,1,1,False,False,37,study,1,0,0,0,0,0,0,0,0
890,4,1,False,False,86,flat,0,0,0,0,0,1,0,0,0
690,1,1,True,False,26,attic,0,0,0,0,0,0,0,0,1
790,2,1,False,False,58,flat,1,0,0,0,0,0,0,0,0
795,2,1,False,True,105,flat,1,0,0,0,0,0,0,0,0
1714,2,1,False,False,59,flat,0,1,0,0,0,0,0,0,0
700,2,1,False,False,55,flat,0,0,0,0,0,0,0,1,0
900,2,1,True,False,56,flat,0,0,0,0,0,0,0,0,1
1300,2,2,False,False,100,flat,0,1,0,0,0,0,0,0,0
2300,3,2,True,True,158,flat,0,0,0,0,0,0,0,1,0
647,2,1,False,True,47,flat,1,0,0,0,0,0,0,0,0
1600,2,1,False,False,80,flat,1,0,0,0,0,0,0,0,0
1080,1,1,True,False,60,flat,0,0,0,0,0,0,0,0,0
1390,4,2,True,False,92,flat,0,0,1,0,0,0,0,0,0
595,2,1,False,False,46,flat,0,0,0,0,0,0,0,0,0
790,3,1,True,False,75,flat,1,0,0,0,0,0,0,0,0
1643,2,1,False,False,59,apartment,1,0,0,0,0,0,0,0,0
1400,1,1,False,False,33,apartment,0,0,0,0,0,0,0,0,0
1950,5,3,False,False,211,flat,0,1,0,0,0,0,0,0,0
650,3,1,True,True,54,attic,1,0,0,0,0,0,0,0,0
900,2,2,True,False,60,flat,1,0,0,0,0,0,0,0,0
1400,3,2,True,False,110,apartment,0,0,0,0,0,0,0,1,0
1595,2,2,False,False,58,apartment,0,0,0,0,0,0,1,0,0
1150,4,2,True,False,84,flat,0,1,0,0,0,0,0,0,0
859,0,1,True,False,59,flat,1,0,0,0,0,0,0,0,0
530,0,1,False,False,28,flat,0,0,0,0,0,0,0,0,1
1250,3,2,True,False,85,flat,0,0,0,0,0,0,0,1,0
800,1,1,True,False,58,flat,1,0,0,0,0,0,0,0,0
700,1,1,True,False,45,flat,0,0,0,0,0,0,0,0,1
826,2,1,True,False,55,flat,1,0,0,0,0,0,0,0,0
1250,3,1,True,False,75,flat,1,0,0,0,0,0,0,0,0
1500,3,1,True,False,82,flat,0,0,1,0,0,0,0,0,0
2200,1,1,False,False,51,flat,0,0,0,0,0,0,0,0,1
775,3,1,True,False,70,flat,1,0,0,0,0,0,0,0,0
850,3,1,True,True,37,study,1,0,0,0,0,0,0,0,0
550,1,1,False,False,32,apartment,0,0,0,0,0,0,0,0,1
2700,2,1,False,False,66,flat,0,1,0,0,0,0,0,0,0
750,2,1,False,False,63,flat,1,0,0,0,0,0,0,0,0
800,2,1,True,False,46,flat,0,0,0,0,0,0,0,0,1
1300,3,2,True,True,102,flat,0,0,0,0,0,0,1,0,0
950,2,1,True,True,66,flat,0,1,0,0,0,0,0,0,0
2578,2,1,True,False,54,apartment,0,0,0,0,0,0,0,0,1
850,3,2,True,False,74,flat,0,0,0,1,0,0,0,0,0
1300,4,2,True,False,93,flat,0,0,1,0,0,0,0,0,0
700,0,1,True,False,36,flat,0,0,0,0,0,0,0,0,1
975,3,2,True,False,78,flat,0,0,0,0,0,0,0,0,1
900,2,1,False,False,81,flat,0,0,0,1,0,0,0,0,0
850,1,2,True,False,91,flat,0,0,0,0,0,0,0,0,0
800,3,1,True,False,67,flat,0,0,0,0,0,0,0,0,1
950,2,1,True,False,51,flat,1,0,0,0,0,0,0,0,0
1500,3,2,True,False,76,flat,1,0,0,0,0,0,0,0,0
1250,2,2,True,True,99,flat,0,0,0,0,0,0,0,0,0
1150,4,2,True,False,78,attic,1,0,0,0,0,0,0,0,0
1100,2,1,True,False,76,flat,0,1,0,0,0,0,0,0,0
1600,4,2,True,True,98,flat,1,0,0,0,0,0,0,0,0
2984,2,1,False,False,51,apartment,0,0,0,0,0,0,0,0,1
1800,4,2,True,False,144,flat,0,0,0,0,0,0,1,0,0
2100,4,1,False,False,168,flat,1,0,0,0,0,0,0,0,0
1380,4,1,True,True,90,flat,0,0,0,0,0,0,0,0,0
800,2,1,True,False,70,flat,0,1,0,0,0,0,0,0,0
1100,3,2,True,False,88,flat,0,0,0,0,0,0,0,0,1
475,1,1,True,False,31,flat,0,0,0,0,0,0,1,0,0
1150,4,2,False,False,129,flat,0,0,0,0,0,0,1,0,0
1350,3,3,True,False,83,flat,1,0,0,0,0,0,0,0,0
950,1,1,False,True,41,attic,1,0,0,0,0,0,0,0,0
775,2,1,True,False,60,flat,0,0,0,1,0,0,0,0,0
1600,3,2,True,True,102,apartment,0,0,0,0,0,0,0,0,0
1400,2,2,True,False,90,flat,0,0,0,0,0,0,1,0,0
675,1,1,False,True,41,flat,0,0,1,0,0,0,0,0,0
1440,2,1,True,True,67,flat,0,1,0,0,0,0,0,0,0
1280,3,2,True,False,120,flat,1,0,0,0,0,0,0,0,0
1700,1,1,False,True,79,attic,0,0,0,0,0,0,0,1,0
1440,4,2,True,False,60,flat,0,0,0,0,0,0,0,0,0
1950,3,2,True,True,179,flat,0,0,0,0,0,0,0,0,0
3000,4,4,True,True,245,flat,0,0,0,0,0,0,0,0,1
830,0,1,True,False,80,study,1,0,0,0,0,0,0,0,0
890,3,2,False,False,79,flat,1,0,0,0,0,0,0,0,0
1350,3,2,True,False,80,flat,0,0,1,0,0,0,0,0,0
700,0,1,False,False,30,apartment,1,0,0,0,0,0,0,0,0
1000,0,1,True,False,76,flat,1,0,0,0,0,0,0,0,0
2550,5,4,True,False,177,flat,0,0,0,0,0,0,0,0,1
1130,4,2,False,True,141,flat,0,0,0,0,0,0,0,0,0
1201,3,2,True,False,80,flat,1,0,0,0,0,0,0,0,0
680,1,1,False,False,36,flat,1,0,0,0,0,0,0,0,0
700,1,1,False,False,52,flat,0,0,0,1,0,0,0,0,0
1050,0,1,False,True,34,apartment,1,0,0,0,0,0,0,0,0
2250,3,3,True,False,150,flat,0,1,0,0,0,0,0,0,0
900,3,2,True,False,69,flat,1,0,0,0,0,0,0,0,0
3025,2,2,False,False,76,apartment,1,0,0,0,0,0,0,0,0
850,3,1,False,False,68,flat,0,0,0,0,0,0,1,0,0
2200,3,2,True,True,126,flat,1,0,0,0,0,0,0,0,0
1300,3,2,True,False,63,flat,0,0,0,0,0,0,1,0,0
758,2,1,True,False,52,flat,0,0,0,0,0,0,0,0,0
950,3,2,True,False,59,flat,0,0,0,0,0,0,0,0,1
950,2,1,True,False,62,flat,0,0,0,0,0,0,0,0,0
1400,2,2,True,False,75,flat,1,0,0,0,0,0,0,0,0
1000,1,1,False,False,65,flat,0,0,0,1,0,0,0,0,0
1150,2,1,False,False,71,flat,0,0,0,0,0,0,0,0,1
1950,3,2,False,False,137,flat,0,0,0,0,0,0,0,0,0
1302,1,1,True,True,82,flat,1,0,0,0,0,0,0,0,0
900,2,1,True,True,47,flat,0,1,0,0,0,0,0,0,0
2200,3,2,True,False,115,flat,0,0,0,1,0,0,0,0,0
2100,1,2,False,True,53,apartment,1,0,0,0,0,0,0,0,0
1050,2,2,True,True,109,flat,0,0,0,0,0,0,1,0,0
1100,4,2,True,False,98,flat,0,0,0,0,0,0,0,0,1
1150,1,1,True,False,65,apartment,0,0,0,0,0,0,0,0,0
1250,2,2,False,False,75,apartment,0,0,0,0,0,0,0,0,1
950,3,2,True,False,98,flat,0,1,0,0,0,0,0,0,0
935,1,1,False,True,60,flat,0,0,0,0,0,0,0,1,0
1600,2,2,True,True,66,flat,0,0,0,0,0,0,0,1,0
900,3,1,False,False,72,flat,0,0,0,0,0,0,0,0,0
899,2,1,True,False,49,flat,0,1,0,0,0,0,0,0,0
3000,5,2,True,True,273,flat,0,0,0,1,0,0,0,0,0
975,2,2,True,False,81,flat,0,0,0,0,0,0,0,0,0
950,2,2,True,True,63,attic,0,0,0,0,0,0,0,0,0
2700,4,2,True,False,88,flat,1,0,0,0,0,0,0,0,0
1050,2,2,False,False,83,flat,1,0,0,0,0,0,0,0,0
900,4,1,True,False,87,flat,0,0,0,0,0,0,0,0,1
850,2,1,True,False,44,flat,1,0,0,0,0,0,0,0,0
625,2,1,False,False,51,flat,1,0,0,0,0,0,0,0,0
800,2,1,True,False,44,flat,0,0,0,0,0,0,0,0,0
2900,3,3,True,False,128,flat,0,0,0,0,0,0,1,0,0
750,2,1,True,False,58,flat,1,0,0,0,0,0,0,0,0
788,3,1,True,False,68,flat,1,0,0,0,0,0,0,0,0
700,2,1,True,False,38,flat,0,1,0,0,0,0,0,0,0
650,1,1,True,False,30,apartment,1,0,0,0,0,0,0,0,0
1150,3,2,True,False,88,flat,0,0,0,0,0,0,0,0,0
1100,3,1,True,False,71,flat,0,0,0,0,0,0,0,1,0
990,2,1,True,True,71,flat,0,0,0,0,0,0,0,0,0
1220,4,2,True,True,97,flat,0,0,0,0,0,0,0,0,1
700,3,1,False,False,68,flat,0,0,0,0,0,0,1,0,0
700,1,1,False,False,49,study,1,0,0,0,0,0,0,0,0
760,3,1,False,False,47,flat,1,0,0,0,0,0,0,0,0
2100,1,2,False,True,49,apartment,0,0,0,1,0,0,0,0,0
1100,3,1,True,False,77,flat,0,0,0,0,0,0,1,0,0
845,2,1,True,False,69,flat,1,0,0,0,0,0,0,0,0
900,1,1,True,False,80,flat,1,0,0,0,0,0,0,0,0
2250,4,3,True,True,195,flat,1,0,0,0,0,0,0,0,0
1500,3,2,True,False,126,flat,1,0,0,0,0,0,0,0,0
1450,3,2,True,True,118,flat,0,0,0,0,0,0,0,0,1
800,2,1,True,True,46,apartment,0,0,0,0,0,0,0,0,0
1300,4,2,True,False,97,flat,0,0,0,0,0,0,1,0,0
720,1,1,False,False,56,flat,0,0,0,0,0,0,0,0,0
1500,3,2,True,False,78,flat,0,0,0,0,0,0,1,0,0
2185,3,2,True,True,96,flat,1,0,0,0,0,0,0,0,0
1200,3,2,True,True,91,flat,1,0,0,0,0,0,0,0,0
733,1,1,False,True,53,flat,1,0,0,0,0,0,0,0,0
1475,1,1,False,False,41,apartment,0,0,0,0,0,0,1,0,0
2000,2,1,False,False,75,apartment,0,0,0,0,0,0,0,0,0
1700,2,2,True,False,111,flat,0,0,0,0,0,0,1,0,0
1350,3,2,True,False,115,flat,0,0,0,0,0,0,0,0,0
1200,1,1,True,True,50,apartment,0,0,0,0,0,0,0,1,0
975,3,2,True,False,96,flat,0,0,0,0,0,0,0,0,1
700,3,1,False,False,76,flat,1,0,0,0,0,0,0,0,0
2200,2,1,True,False,70,flat,0,0,0,0,0,0,0,0,0
750,3,1,False,True,64,flat,1,0,0,0,0,0,0,0,0
750,1,1,True,False,47,flat,0,0,0,0,0,0,0,1,0
1051,2,1,False,True,66,flat,0,0,0,0,0,0,1,0,0
790,0,1,False,False,54,study,0,0,0,0,0,0,0,1,0
1500,3,2,True,True,75,flat,0,1,0,0,0,0,0,0,0
900,3,1,False,False,66,flat,1,0,0,0,0,0,0,0,0
1100,1,1,False,False,46,flat,1,0,0,0,0,0,0,0,0
800,1,1,True,False,53,flat,0,0,0,0,0,0,0,0,0
825,2,1,True,False,55,flat,0,0,1,0,0,0,0,0,0
1430,4,2,True,False,122,flat,0,0,1,0,0,0,0,0,0
900,2,1,True,False,62,flat,0,0,0,0,0,0,0,0,1
1590,5,2,True,True,123,flat,1,0,0,0,0,0,0,0,0
800,2,1,True,True,56,flat,0,0,0,0,0,0,0,1,0
830,2,1,True,False,52,flat,1,0,0,0,0,0,0,0,0
2200,4,2,True,True,179,flat,0,1,0,0,0,0,0,0,0
1825,3,2,True,False,100,flat,1,0,0,0,0,0,0,0,0
900,2,2,True,False,75,flat,0,0,0,0,0,0,0,0,1
2500,5,3,True,True,80,flat,1,0,0,0,0,0,0,0,0
700,2,2,False,False,55,flat,0,0,0,0,1,0,0,0,0
1500,2,1,True,False,65,flat,0,0,0,1,0,0,0,0,0
2400,2,2,True,True,89,attic,0,0,0,0,0,0,0,0,1
1500,4,2,True,False,140,flat,1,0,0,0,0,0,0,0,0
1600,3,2,True,True,91,flat,0,0,0,0,0,0,0,1,0
1150,3,2,True,True,94,flat,0,0,0,0,0,0,0,0,1
1350,4,2,True,True,68,flat,1,0,0,0,0,0,0,0,0
1100,3,1,True,False,110,flat,0,0,0,0,0,0,1,0,0
940,2,1,True,False,67,flat,0,0,0,0,0,0,0,0,0
2500,3,3,True,False,80,attic,1,0,0,0,0,0,0,0,0
1160,3,2,True,False,80,flat,0,0,0,0,0,0,0,1,0
650,1,1,True,False,39,flat,0,0,1,0,0,0,0,0,0
1000,3,2,True,True,55,attic,0,0,0,1,0,0,0,0,0
450,0,1,False,False,15,study,0,0,0,0,0,0,0,0,1
800,1,1,True,True,33,apartment,0,1,0,0,0,0,0,0,0
900,3,2,True,False,36,flat,1,0,0,0,0,0,0,0,0
895,2,1,False,False,51,flat,0,1,0,0,0,0,0,0,0
832,1,1,True,False,45,flat,0,0,0,0,0,0,0,0,0
1100,3,2,True,False,82,flat,0,0,0,0,0,0,0,0,1
1100,3,1,True,False,82,flat,0,0,0,0,0,0,0,0,0
950,3,1,True,True,96,flat,0,0,0,1,0,0,0,0,0
1200,2,2,True,False,76,flat,1,0,0,0,0,0,0,0,0
1100,1,1,True,True,82,flat,0,0,0,0,0,0,0,0,0
1250,4,2,True,False,92,flat,0,0,0,0,0,0,0,0,0
2200,3,3,True,False,157,flat,0,0,0,0,0,0,1,0,0
783,3,1,True,False,63,flat,0,0,0,0,0,0,0,1,0
1500,3,2,True,False,104,flat,0,1,0,0,0,0,0,0,0
1270,3,1,False,False,107,flat,1,0,0,0,0,0,0,0,0
900,1,1,True,False,43,flat,1,0,0,0,0,0,0,0,0
1195,2,1,True,False,65,flat,0,0,0,0,0,0,0,1,0
940,3,1,False,False,61,flat,1,0,0,0,0,0,0,0,0
1450,4,2,True,True,113,flat,0,1,0,0,0,0,0,0,0
675,3,1,False,False,67,flat,0,0,0,0,0,0,0,0,0
1050,2,1,True,False,53,flat,0,0,0,0,0,0,0,0,0
1100,1,1,False,True,60,flat,1,0,0,0,0,0,0,0,0
950,1,1,True,False,57,flat,0,0,0,0,0,0,0,0,1
1000,3,2,True,False,80,flat,1,0,0,0,0,0,0,0,0
775,2,1,False,False,55,flat,1,0,0,0,0,0,0,0,0
1000,1,1,True,False,33,flat,0,0,0,0,0,0,0,0,1
2000,3,2,True,False,70,flat,0,0,0,0,0,0,1,0,0
750,2,1,False,False,50,flat,0,0,0,1,0,0,0,0,0
813,3,1,True,True,60,flat,0,0,1,0,0,0,0,0,0
850,2,1,False,False,66,apartment,0,0,0,0,0,0,0,0,0
840,1,1,True,False,43,flat,1,0,0,0,0,0,0,0,0
750,1,1,True,False,80,flat,1,0,0,0,0,0,0,0,0
1150,2,2,True,False,89,flat,0,0,0,0,0,0,0,0,0
700,0,1,False,False,36,study,0,0,1,0,0,0,0,0,0
975,1,1,True,False,61,flat,0,0,0,0,0,0,0,0,0
990,0,1,False,True,83,study,1,0,0,0,0,0,0,0,0
750,1,1,False,False,59,flat,0,0,0,0,0,0,1,0,0
680,2,1,False,False,75,flat,1,0,0,0,0,0,0,0,0
1100,2,1,True,False,61,flat,0,1,0,0,0,0,0,0,0
1790,3,2,True,True,99,flat,0,0,0,0,0,0,0,0,1
1200,4,2,False,False,83,flat,0,0,0,0,0,0,0,0,0
1400,2,1,True,False,58,flat,1,0,0,0,0,0,0,0,0
720,1,1,False,False,32,flat,1,0,0,0,0,0,0,0,0
800,1,1,False,True,31,flat,0,0,0,0,0,0,0,0,1
2200,3,2,True,False,119,flat,0,0,0,0,0,0,0,0,1
1000,1,1,True,False,61,flat,0,0,0,0,0,0,0,0,0
1100,1,1,False,False,54,flat,0,0,0,0,0,0,0,0,0
1250,4,2,True,True,86,flat,1,0,0,0,0,0,0,0,0
1600,4,2,True,False,134,flat,0,0,0,0,0,0,0,0,1
1800,3,2,True,False,133,flat,0,0,0,0,0,0,0,0,0
1400,4,2,True,True,103,flat,1,0,0,0,0,0,0,0,0
2161,1,1,False,False,29,apartment,1,0,0,0,0,0,0,0,0
1400,2,2,True,False,56,apartment,0,1,0,0,0,0,0,0,0
1100,3,1,True,False,53,flat,0,0,0,0,0,0,1,0,0
750,2,1,True,False,80,flat,0,0,0,0,0,0,0,0,1
850,3,1,False,False,38,flat,0,0,0,1,0,0,0,0,0
995,3,1,False,False,86,flat,1,0,0,0,0,0,0,0,0
960,4,2,True,False,87,flat,0,0,0,0,0,0,0,0,0
